@RELATION BOW 

@ATTRIBUTE Text string 

@ATTRIBUTE Klase {neutral,positive,negative}
@DATA
'RT @theunlockr: Nexus S will get Ice-Cream Sandwich too - #Google - http://t.co/Igq9kdIL #android #samsung #ics"',?
'#Microsoft #Werk Sharepoint specialist, Groningen - Het gaat om het verder uitbouwen van een portal en om SharePoint... http://t.co/Ytq1Kv5d"',?
'Galaxy Nexus http://t.co/xDxcwSAR #android #google No sÃ© yo semejante pantalla..."',?
'@ParadoxicalMike yes... our is under lock and key... we are guarded by the mighty #Microsoft.... unlike #google with it´s androids"',?
'#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn´t. This could b deal of the year that dosent happen!"',?
'Noches #Twitter fue un dia bonito :)"',?
'www.google.com/googlenexus #google #android #icecreamsandwich #googlenexus"',?
'#Twitter Off n.n"',?
'Omni Touch Screen System: going beyond the ""touch screens"" http://t.co/SH2fCwuS  #Featured #Tech&amp;Gadgets #Microsoft #Omnitouch"',?
'buenas noches  #Twitter W:"',?
'@Brittjje #MICROSOFT"',?
'Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least..."',negative
'I cannot wait for a new #ICS phone!!! #Google #android"',?
'Buenas Noches Followers :3 #twitter-off"',?
'#Android #Google Official Promo Video Reveals Verizon Wireless Destination http://t.co/xKH7UGY4 #DhilipSiva"',?
'@thai_q liga pra acordar ele e fala q foi pedido #twitter kkkkk"',?
'but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz"',negative
'AsiaClassifiedToday: Adopting solar leasing programmes in Singapore, by Rachel Wong - eco-bus... http://t.co/l1V1gUIG #asia #google #ads"',?
'not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help"',negative
'@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i´m hooked!"',?
'En train de suivre la keynote Google - Ice Cream Sandwich.. #Google #icecreamsandwich"',?
'sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P"',negative
'#Microsoft Released Camera Codec Pack For Supporting RAW File  #Windows"',?
'#google you do have a journ degree correct? RT @SZimms: Who know how to format an annotated bibliography in APA style?"',?
'RT @rishij_pune: #google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawados ..."',?
'On Google+ then go here http://t.co/oTBwkxo9 #GPlus #Googleplus #Google #teamfollowback #socialnetwork"',?
'@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn´t the new iOS fixed this yet?!"',negative
'RT @mpastrana: RT @apple no pasa nada, todo esta bien, no pasa nada, todo esta en orden http://t.co/zwECWhD"',?
'http://t.co/VgMYdlDS found article on  http://t.co/UAWHbOLz  Fake #Microsoft scammers lure users into #granting remote access to PCs"',?
'IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5"',?
'@AsimRang @apple @umber well so far ive seen it for apps"',?
'http://t.co/9SWZtOM6 ',?
'´Did #Jews...´ on a #Google Search: http://t.co/PyoG47fV &lt;&lt;&lt; ""Kill Jesus, Cause 9/11, Vote for Hitler"""',?
'#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/AgC6PCz7 #harshgandhitk"',?
'#Silver &#GOLD #Apple tumbles no matter how many sold #Microsoft buys them 4 a nice price so get in there show #justsayin #Droid rules inend"',?
'loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology"',?
'RT @_MARCELOMENDES: Sigam no #Twitter, vale muito legal! www.twitter.com/TREINANDOLIDER"',?
'*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5"',negative
'@Jake_Gyllenhaal So you´ve made up with @Apple?"',?
'#cuentaLaLeyenda que #microsoft llego a servir. Ah no! Eso nunca llego a ocurrir."',?
'Morgen maak ik bekend wie een WindowsPhone7.5 krijgt, is ook de laatste dag dat je live mijn telefoon ziet detelefoonvanbritt.nl #MICROSOFT"',?
'RT @GLaraLopez: The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.co/0KcgbMWF #sm #socialmedia #redes ..."',?
'jajajajaja la @mignonmc  contandome un secretoo ii x el #twitter jajajaja"',?
'M10135 Microsoft Course. RRP Â£1640 + VAT. Our Price = Â£1148 + VAT http://t.co/vOTLSnfX #ittraining #microsoft"',?
'still not quite sure how to use this/what the point of it is... #twitter? #idontunderstand"',negative
'RT @twandroid Le baromÃ¨tre est inclus dans le Galaxy Nexus #google #nexusprime"',?
'#EMC White paper on Automated Perf Optimization for #Microsoft Applications with EMC #VMAX, FAST VP and #HyperV #SCVMM http://t.co/kAHnFla7"',?
'JESUS tantos pinches siglos sin escribir en Ti Mi Querido #Twitter&lt;3"',?
'@grahamgoingham it´s a true delight to see you on #Twitter. P.S. you rocked the house tonight."',?
'#Twitter #twit2alsh',?
'It´s not Google vs Apple. It is Apple & Google vs the old way - GigaOm http://t.co/LJlc6YzS #google"',?
'Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2"',?
'RT @TimjwDowning: #iOS 5  is a great system but it´s taken all day to download @apple"',?
'RT @AvanadeSpain: RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/Maghjzc ..."',?
'RT @Azizshalan: ØªÙˆÙŠØªØ±: Ù‚Ø±ÙŠØ¨Ø§Ù‹ Ø¨Ø¥Ù…ÙƒØ§Ù† Ø§ÙŠ Ù…Ø³ØªØ®Ø¯Ù… Ø§Ù„Ø±Ø¬ÙˆØ¹ Ù„ØªØºØ±ÙŠØ¯Ø§ØªØ© Ø§Ù„Ù‚Ø¯ÙŠÙ…Ø© ÙˆØ§Ù„Ø±Ø³Ø§Ø¦Ù„ Ø§Ù„Ø®Ø§ØµØ© Ø§ÙŠØ¶Ø§Ù‹ ',?
'Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime"',?
'Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to hide a body lolol"',?
'#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI"',negative
'#Galaxy #Nexus Officially Announced At Hong Kong Event http://t.co/wMy6LoCd #google"',?
'La presentazione di Ice Cream Sandwich Ã¨ appena finita, la scimmia ha giÃ  cominciato a urlare, lo voglio! :D #Google #ICS #GalaxyNexus"',?
'I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple"',?
'http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft"',negative
'Believe it or not #political process is changing across all countries. Thanks to new social media #Facebook , #twitter, #google+"',?
'Slick beam capabilities included in Android 4.0. Touch 2 devices together and select ""Beam"" and content is transferred #Google #Android #ICS"',?
'@Apple needs to give me a contract deal i get them new customers all the time #teamiphoneî€Š"',?
'@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso"',?
'#Twitter lies RT @amerikusl I lose all my friends once they get pregnant :-("',?
'Presentado Oficialmente Android 4.0 ICS ~ ANDROIDVZLA http://t.co/adQYCOdD #android #androidvzla #google #ICS"',?
'â€œ@Free_Nuttball #fuckyoumean #Pittsburgh don´t got the best #twitter.â€?"',?
'My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime"',?
'RT @TravisDommert:Is leaving Steve´s photo on the @apple home page what he would really want? In his honor...let´s get back to #innov..."',?
'#Android #Google Android Beam makes NFC for more than paying for things http://t.co/dxrbxjkB #DhilipSiva"',?
'it runs the world #twitter"',?
'@ksidd94 lol it´s #tocomplicated to explain on here lol, #lookitup #google #twitterrookie #lmao"',?
'Ain´t really been on all day! Suppppp #Twitter"',?
'Christina Hendricks et Sean Faris dans NFS: C´est aujourd´hui qu´Electronic Arts a annoncÃ© q... http://t.co/1wh2g6Kd #Microsoft #Xbox360"',?
'epic! #microsoft ich dachte echt, das kann doch nur fake sein! ^^ http://t.co/T4vXmNO7"',?
'Iphone 4s siri doesn´t work for shit @apple"',negative
'#android #ice #cream #Sandwich    #google',?
'Going in with #mikedunn one of the #chosenfewdjs all in with #chicago #housemusic! Might want to #google him!"',?
'God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)"',?
'too many companies don´t have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq"',?
'@ArmiiBunbury :OO no sabia que tenias #twitter ;) followme & me das followback vale ;)"',?
'#ALG Iniciamos formaciÃ³n #Microsoft M-6292.  Ã‰xitos a los participantes! El conocimiento crece cuando se comparte.  www.alg.net.ve"',?
'Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad"',?
'Siri´s Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip"',?
'@Wisconsin_Mommy @Apple I´d totally email the company... I always get great service at our @Apple store!"',?
'Quem nÃ£o tem um #TWITTER que atire a primeira pedra!"',?
'RT @juancamilo890: @Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rÃ¡pidamente estas en 71.406 seguidores y estoy segur ..."',?
'228MB for what is basically a glorified chat client.  Oh, Microsoft.  #lync #microsoft http://t.co/oktrAysu"',?
'RT @WinklrSprinklr: @JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamarit ..."',?
'#Twitter-off"',?
'Microsoft applies for celebrity search patent #microsoft #bing http://t.co/7kAorRKZ"',?
'Queridos, atÃ© amanhÃ£! AtÃ© mais! #Google #FAIL #ICS #FAIL #NEXUSPRIME #MAOMENO"',?
'A Childâ€™s-Eye View Of #Microsoftâ€™s #Kinect For #Kids http://t.co/mnamu0xF"',?
'#google JL â€“ Fashion GmbH, Zollikon, femme essentielle: SHOPPING: SUISSE: par astramedia: JL â€“ Mode G... http://t.co/rZKIDJv6 #wikileaks"',?
'Digital X Worldwide | Today Is Steve Jobs Day In California @apple http://t.co/QSCHuMIN"',?
'#Microsoft vend des licences dâ€™utilisation pour des softs qui ne lui appartiennent pas. : http://t.co/bc6v9hRT #korben"',?
'I don´t really like Siri´s voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN"',negative
'@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11"',?
'#Microsoft #Office: A #Shortcut To #Find Your #Microsoft #Office #Documents http://t.co/QojWxB50 via @ibad.info"',?
'Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking."',?
'Niggas be in they feelings on #twitter hella funny"',?
'2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff."',negative
'Bitch please your vagina has been used more than #google ."',?
'@apple why is my iPhone battery so crappy #fail"',negative
'Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!"',?
'#SamsungGalaxyNexus #google #android #IceCreamSandwich. New browser http://t.co/Zx6pIo6f"',?
'It´s almost 4:20. Where is your bong? Is it packed! Let´s rip a bowl over the time space continuum that is #Twitter"',?
'HNews: Google, Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/elh77r4p #google #.net"',?
'Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ..."',?
'01:50 no #msn e no #twitter ',?
'Damn group meeting disturbin me from watchin the #google event"',?
'@JosialBass Dios mio !!! #Android no tiene #Limites!! RT@JosialBass: El nuevo #Android de #Google: #GalaxyNexus 4.0... http://t.co/fxqXDQb8"',?
'Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what´s new from Android http://t.co/8fiwDhcC"',?
'#Google releases 50 new features for presentations inÂ #GoogleDocs http://t.co/0x6crRao"',?
'Auch Google gefÃ¤llt das Panda 2.5 Update nicht â€“ Analyse eines Rollbacks Â« Searchmetrics SEO Blog http://t.co/2LvpBK0J #google #panda #seo"',?
'System.IO.File.Delete - You lie! You didn´t delete my file, and you didn´t throw an exception. WTF!? #microsoft #net"',negative
'@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW"',?
'Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation"',negative
'Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning, winning, winning!: http://t.co/7ntP5MS1 via @thetecheye"',?
'Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft"',?
'RT @DariuszPorowski: RT Me too! @rem8: On my way home from 1st day of #MTS11. Had great time with @alead @DariuszPorowski and others #mv ..."',?
'#Microsoft - Lanzara nueva tecnologia #Omnitouch que usa #Kinect: Si la tendencia son las pantallas touch o ""Mul... http://t.co/A4aSHlF6"',?
'@fashionNOGuilt haha! tomorrow should be less hectic too! ´cause everyone and their moms was at the @apple store today! ;]"',?
'VIDEO: Een online check-out in een webwinkel in â€˜In Real Lifeâ€™ #google #webshop http://t.co/kGw54MaC"',?
'waiting for Jacob @fairview @apple storeee"',?
'@AlexMufferi #twitter&gt;facebook"',?
'@DanyFajardo Listo Dany gracias =) ... #Google+"',?
'RT @twandroid Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intÃ©grÃ©es ! #google #nexusprime"',?
'@joannejacobs I´d like to criticise #Microsoft´s Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying"',negative
'Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple´s cofounder stood in line then you are too."',?
'#Google´s open source search to end: http://t.co/h8PYttyr"',?
'Who the hell uses #twitter on a tv man. #panasonic #epicfail."',negative
'@Mayra_Moreno1 #congrats ya sabes usar #twitter jajajaja #loveu"',?
'NÃ© @Apple, vai trabalhar no iPhone5"',?
'#1 #Google ranked funniest #FUNNY #tshirts on the net #Sushi #BarExam http://t.co/jSrVRFgK #lawschool #lawyers #SALE #humor #lawyers"',?
'Mooi verhaal over @Dropbox en hoe zij een geweldig aanbod van @apple Steve Jobs hebben geweigerd in het verleden. http://t.co/eARoBIne!"',?
'Top thing you would change about #twitter - go!"',?
'Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T"',?
'RT @diegocambiaso: #Microsoft en el futuro: Kinect y su tecnologÃ­a avanzada http://t.co/kjiGyuFr"',?
'#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google"',?
'#Microsoft: Jetzt wird jede Hand zum Touch-Screen http://t.co/46F2PM7v #OmniTouch"',?
'Using @Apple´s mobile @AirPort Utility http://t.co/TiDpaHYC"',?
'#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it´s ok. every oem will have to pay #ms anyway... LOL."',?
'RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f"',negative
'iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri"',?
'Parece que Google Labs se acaba :( m.fastcompany.com/technology/57403/ #google #fail"',?
'RT @DonChambitas: Busco mÃ¡s Desarrolladores C# con experiencia tambiÃ©n en #Testing para proyecto en #Microsoft http://t.co/tNWl0OYu #net ..."',?
'Six PowerPoint Nightmares (and How to Fix Them) http://t.co/JsQ96NuQ #powerpoint #microsoft #presentations"',negative
'I´m starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D"',?
'RT @slashdotjp: http://t.co/zK1dtFiS #ãƒžã‚¤ã‚¯ãƒ­ã‚½ãƒ•ãƒˆ #microsoft Microsoftã€?Skype ã?®è²·å?Žã‚’å®Œäº†"',?
'Windows Phone: Microsoft bestÃ¤tigt Fehler nach Update: AbstÃ¼rze beim Musikgenuss und eine verschwunde... http://t.co/hbK4Fxjk #microsoft"',?
'Hola! bienvenidos al mundo en cuando #twitter se convierte en una adicciÃ³n y no podÃ©s estar un dÃ­a sin entrar ... ahhh"',?
'hmm it seems i should have checked the identity of @apple firstâ€¦"',?
'Apparently @Apple genius training doesn´t extend to clocks & service. They´re half an hour late for my appointment and couldn´t let me know?"',negative
'#twitter #detik Tak Ada Api di TransJ yang Meledak di SPBG Pinang Ranti http://t.co/OTIJLXp7"',?
'#Recruiting Tip: Ask yourself: why am I not building my personal brand on #LinkedIn, #Twitter, and #Facebook?"',?
'RT @InternetBH: #Microsoft shows ´touch screen´ for any surface',?
'Creo q cuando una persona ya no te quiere te borrade su #twitter"',?
'@Tita_Ramos #Google it =)"',?
'A los interesados pueden seguir la presentaciÃ³n stream de #google y #samsung sobre lo nuevo de #android"',?
'New Solar plant seen on I-15 on the way to Vegas, invested in by Google.  http://t.co/Pzw8OVnm RT #eco #google #solar #greenpower"',?
'RT @IsmaelitoDrums: VolviiendoO Ah #Twitter .! haha Diios Les Bendiiga"',?
'Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime"',?
'#MichaelJakcsonQuiÃ±onez wowo ya es un tema muy comentado en #twitter"',?
'#google #motorola Motorola-Ãœbernahme durch Google: Justizministerium fordert Informationen: Mitte August wurde b... http://t.co/C5nZWALj"',?
'Bill Gates llamado a declarar por un antiguo caso de... http://t.co/JReEpHNr #Wordperfect #Windows_95 #Microsoft #Novell #Bill_Gates"',?
'Wordd ""@BblowPoundz This #TT was well needed cuz I thought #Twitter was dien."',?
'RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking"',?
'ToWhat technological extensivity #Microsoft willProvide the #CloudComputing ? Thanks #MS for Bein aPart ofMy generation http://t.co/bsnbAhBp"',?
'#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple"',?
'Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/vpQOyXWa"',?
'#twitter #detik Ada Ledakan, TransJ Pinang Ranti-Pluit Tetap Beroperasi http://t.co/is9X23JR"',?
'RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO"',?
'""NÃ£o sou viciada em dorgas nem em alcool mais sou no #Twitter fato"""',?
'#Microsoft ´s latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain"',negative
